TIME,DATA_VALUE,retrieved_at
20230704,3.623,2026-09-11
20230705,3.644,2026-09-11
20230706,3.713,2026-09-11
20230707,3.761,2026-09-11
20230710,3.863,2026-09-11
20230711,3.758,2026-09-11
20230712,3.756,2026-09-11
20230713,3.657,2026-09-11
20230714,3.685,2026-09-11
20230717,3.66,2026-09-11
20230718,3.651,2026-09-11
20230719,3.575,2026-09-11
20230720,3.606,2026-09-11
20230721,3.636,2026-09-11
20230724,3.64,2026-09-11
20230725,3.684,2026-09-11
20230726,3.658,2026-09-11
20230727,3.637,2026-09-11
20230728,3.728,2026-09-11
20230731,3.761,2026-09-11
20230801,3.727,2026-09-11
20230802,3.793,2026-09-11
20230803,3.861,2026-09-11
20230804,3.876,2026-09-11
20230807,3.814,2026-09-11
20230808,3.74,2026-09-11
20230809,3.774,2026-09-11
20230810,3.786,2026-09-11
20230811,3.824,2026-09-11
20230814,3.889,2026-09-11
20230816,3.867,2026-09-11
20230817,3.976,2026-09-11
20230818,3.914,2026-09-11
20230821,3.973,2026-09-11
20230822,3.986,2026-09-11
20230823,3.92,2026-09-11
20230824,3.878,2026-09-11
20230825,3.935,2026-09-11
20230828,3.872,2026-09-11
20230829,3.844,2026-09-11
20230830,3.85,2026-09-11
20230831,3.821,2026-09-11
20230901,3.778,2026-09-11
20230904,3.856,2026-09-11
20230905,3.886,2026-09-11
20230906,3.893,2026-09-11
20230907,3.969,2026-09-11
20230908,3.895,2026-09-11
20230911,3.961,2026-09-11
20230912,3.965,2026-09-11
20230913,3.949,2026-09-11
20230914,3.917,2026-09-11
20230915,3.928,2026-09-11
20230918,3.982,2026-09-11
20230919,3.952,2026-09-11
20230920,3.963,2026-09-11
20230921,4.031,2026-09-11
20230922,4.001,2026-09-11
20230925,4.012,2026-09-11
20230926,4.054,2026-09-11
20230927,4.03,2026-09-11
20231004,4.351,2026-09-11
20231005,4.322,2026-09-11
20231006,4.24,2026-09-11
20231010,4.219,2026-09-11
20231011,4.142,2026-09-11
20231012,4.101,2026-09-11
20231013,4.169,2026-09-11
20231016,4.191,2026-09-11
20231017,4.224,2026-09-11
20231018,4.287,2026-09-11
20231019,4.362,2026-09-11
20231020,4.327,2026-09-11
20231023,4.374,2026-09-11
20231024,4.269,2026-09-11
20231025,4.281,2026-09-11
20231026,4.392,2026-09-11
20231027,4.28,2026-09-11
20231030,4.312,2026-09-11
20231031,4.325,2026-09-11
20231101,4.288,2026-09-11
20231102,4.168,2026-09-11
20231103,4.105,2026-09-11
20231106,4.056,2026-09-11
20231107,4.055,2026-09-11
20231108,4.022,2026-09-11
20231109,3.945,2026-09-11
20231110,3.969,2026-09-11
20231113,4.005,2026-09-11
20231114,3.98,2026-09-11
20231115,3.815,2026-09-11
20231116,3.799,2026-09-11
20231117,3.796,2026-09-11
20231120,3.755,2026-09-11
20231121,3.726,2026-09-11
20231122,3.762,2026-09-11
20231123,3.712,2026-09-11
20231124,3.779,2026-09-11
20231127,3.767,2026-09-11
20231128,3.726,2026-09-11
20231129,3.641,2026-09-11
20231130,3.699,2026-09-11
20231201,3.699,2026-09-11
20231204,3.626,2026-09-11
20231205,3.579,2026-09-11
20231206,3.533,2026-09-11
20231207,3.576,2026-09-11
20231208,3.534,2026-09-11
20231211,3.566,2026-09-11
20231212,3.527,2026-09-11
20231213,3.525,2026-09-11
20231214,3.332,2026-09-11
20231215,3.358,2026-09-11
20231218,3.336,2026-09-11
20231219,3.328,2026-09-11
20231220,3.28,2026-09-11
20231221,3.297,2026-09-11
20231222,3.301,2026-09-11
20231226,3.271,2026-09-11
20231227,3.26,2026-09-11
20231228,3.183,2026-09-11
20231229,3.183,2026-09-11
20240102,3.306,2026-09-11
20240103,3.338,2026-09-11
20240104,3.288,2026-09-11
20240105,3.344,2026-09-11
20240108,3.344,2026-09-11
20240109,3.323,2026-09-11
20240110,3.346,2026-09-11
20240111,3.307,2026-09-11
20240112,3.306,2026-09-11
20240115,3.293,2026-09-11
20240116,3.322,2026-09-11
20240117,3.369,2026-09-11
20240118,3.38,2026-09-11
20240119,3.422,2026-09-11
20240122,3.372,2026-09-11
20240123,3.372,2026-09-11
20240124,3.4,2026-09-11
20240125,3.419,2026-09-11
20240126,3.386,2026-09-11
20240129,3.436,2026-09-11
20240130,3.35,2026-09-11
20240131,3.345,2026-09-11
20240201,3.339,2026-09-11
20240202,3.287,2026-09-11
20240205,3.374,2026-09-11
20240206,3.382,2026-09-11
20240207,3.378,2026-09-11
20240208,3.4,2026-09-11
20240213,3.453,2026-09-11
20240214,3.502,2026-09-11
20240215,3.477,2026-09-11
20240216,3.482,2026-09-11
20240219,3.467,2026-09-11
20240220,3.489,2026-09-11
20240221,3.474,2026-09-11
20240222,3.424,2026-09-11
20240223,3.468,2026-09-11
20240226,3.402,2026-09-11
20240227,3.43,2026-09-11
20240228,3.442,2026-09-11
20240229,3.475,2026-09-11
20240304,3.434,2026-09-11
20240305,3.409,2026-09-11
20240306,3.381,2026-09-11
20240307,3.399,2026-09-11
20240308,3.334,2026-09-11
20240311,3.342,2026-09-11
20240312,3.335,2026-09-11
20240313,3.331,2026-09-11
20240314,3.354,2026-09-11
20240315,3.41,2026-09-11
20240318,3.435,2026-09-11
20240319,3.472,2026-09-11
20240320,3.451,2026-09-11
20240321,3.411,2026-09-11
20240322,3.362,2026-09-11
20240325,3.37,2026-09-11
20240326,3.397,2026-09-11
20240327,3.373,2026-09-11
20240328,3.377,2026-09-11
20240329,3.413,2026-09-11
20240401,3.381,2026-09-11
20240402,3.425,2026-09-11
20240403,3.452,2026-09-11
20240404,3.457,2026-09-11
20240405,3.433,2026-09-11
20240408,3.488,2026-09-11
20240409,3.503,2026-09-11
20240411,3.585,2026-09-11
20240412,3.538,2026-09-11
20240415,3.561,2026-09-11
20240416,3.618,2026-09-11
20240417,3.632,2026-09-11
20240418,3.562,2026-09-11
20240419,3.583,2026-09-11
20240422,3.65,2026-09-11
20240423,3.625,2026-09-11
20240424,3.645,2026-09-11
20240425,3.707,2026-09-11
20240426,3.694,2026-09-11
20240429,3.704,2026-09-11
20240430,3.656,2026-09-11
20240502,3.638,2026-09-11
20240503,3.614,2026-09-11
20240507,3.536,2026-09-11
20240508,3.53,2026-09-11
20240509,3.556,2026-09-11
20240510,3.538,2026-09-11
20240513,3.554,2026-09-11
20240514,3.546,2026-09-11
20240516,3.458,2026-09-11
20240517,3.454,2026-09-11
20240520,3.497,2026-09-11
20240521,3.491,2026-09-11
20240522,3.478,2026-09-11
20240523,3.472,2026-09-11
20240524,3.515,2026-09-11
20240527,3.498,2026-09-11
20240528,3.481,2026-09-11
20240529,3.536,2026-09-11
20240530,3.564,2026-09-11
20240531,3.578,2026-09-11
20240603,3.532,2026-09-11
20240604,3.47,2026-09-11
20240605,3.43,2026-09-11
20240607,3.385,2026-09-11
20240610,3.433,2026-09-11
20240611,3.425,2026-09-11
20240612,3.382,2026-09-11
20240613,3.345,2026-09-11
20240614,3.302,2026-09-11
20240617,3.283,2026-09-11
20240618,3.279,2026-09-11
20240619,3.231,2026-09-11
20240620,3.269,2026-09-11
20240621,3.255,2026-09-11
20240624,3.264,2026-09-11
20240625,3.271,2026-09-11
20240626,3.278,2026-09-11
20240627,3.3,2026-09-11
20240628,3.266,2026-09-11
20240701,3.312,2026-09-11
20240702,3.289,2026-09-11
20240703,3.274,2026-09-11
20240704,3.234,2026-09-11
20240705,3.227,2026-09-11
20240708,3.212,2026-09-11
20240709,3.191,2026-09-11
20240710,3.198,2026-09-11
20240711,3.234,2026-09-11
20240712,3.177,2026-09-11
20240715,3.177,2026-09-11
20240716,3.137,2026-09-11
20240717,3.139,2026-09-11
20240718,3.138,2026-09-11
20240719,3.156,2026-09-11
20240722,3.145,2026-09-11
20240723,3.171,2026-09-11
20240724,3.131,2026-09-11
20240725,3.128,2026-09-11
20240726,3.108,2026-09-11
20240729,3.046,2026-09-11
20240730,3.052,2026-09-11
20240731,3.064,2026-09-11
20240801,3.01,2026-09-11
20240802,2.976,2026-09-11
20240805,2.878,2026-09-11
20240806,2.993,2026-09-11
20240807,3.001,2026-09-11
20240808,2.997,2026-09-11
20240809,3.012,2026-09-11
20240812,3,2026-09-11
20240813,2.974,2026-09-11
20240814,2.945,2026-09-11
20240816,2.973,2026-09-11
20240819,2.985,2026-09-11
20240820,2.999,2026-09-11
20240821,2.997,2026-09-11
20240822,2.98,2026-09-11
20240823,3.005,2026-09-11
20240826,2.974,2026-09-11
20240827,3.073,2026-09-11
20240828,3.054,2026-09-11
20240829,3.075,2026-09-11
20240830,3.088,2026-09-11
20240902,3.121,2026-09-11
20240903,3.12,2026-09-11
20240904,3.052,2026-09-11
20240905,3.03,2026-09-11
20240906,2.99,2026-09-11
20240909,3.032,2026-09-11
20240910,3.01,2026-09-11
20240911,2.943,2026-09-11
20240912,2.97,2026-09-11
20240913,2.928,2026-09-11
20240919,2.979,2026-09-11
20240920,2.989,2026-09-11
20240923,3.022,2026-09-11
20240924,3.026,2026-09-11
20240925,2.997,2026-09-11
20240926,3.001,2026-09-11
20240927,3,2026-09-11
20240930,2.992,2026-09-11
20241002,2.932,2026-09-11
20241004,2.996,2026-09-11
20241007,3.101,2026-09-11
20241008,3.077,2026-09-11
20241010,3.088,2026-09-11
20241011,3.085,2026-09-11
20241014,3.087,2026-09-11
20241015,3.05,2026-09-11
20241016,3.008,2026-09-11
20241017,3.028,2026-09-11
20241018,3.072,2026-09-11
20241021,3.054,2026-09-11
20241022,3.13,2026-09-11
20241023,3.128,2026-09-11
20241024,3.074,2026-09-11
20241025,3.054,2026-09-11
20241028,3.117,2026-09-11
20241029,3.118,2026-09-11
20241030,3.105,2026-09-11
20241031,3.1,2026-09-11
20241101,3.09,2026-09-11
20241104,3.096,2026-09-11
20241105,3.073,2026-09-11
20241106,3.134,2026-09-11
20241107,3.098,2026-09-11
20241108,3.049,2026-09-11
20241111,3.038,2026-09-11
20241112,3.014,2026-09-11
20241113,3.067,2026-09-11
20241114,3.074,2026-09-11
20241115,3.084,2026-09-11
20241118,3.063,2026-09-11
20241119,3.036,2026-09-11
20241120,3.017,2026-09-11
20241121,2.978,2026-09-11
20241122,2.976,2026-09-11
20241125,2.92,2026-09-11
20241126,2.903,2026-09-11
20241127,2.88,2026-09-11
20241128,2.788,2026-09-11
20241129,2.751,2026-09-11
20241202,2.697,2026-09-11
20241203,2.713,2026-09-11
20241204,2.765,2026-09-11
20241205,2.738,2026-09-11
20241206,2.744,2026-09-11
20241209,2.677,2026-09-11
20241210,2.645,2026-09-11
20241211,2.692,2026-09-11
20241212,2.7,2026-09-11
20241213,2.676,2026-09-11
20241216,2.721,2026-09-11
20241217,2.79,2026-09-11
20241218,2.738,2026-09-11
20241219,2.814,2026-09-11
20241220,2.873,2026-09-11
20241223,2.844,2026-09-11
20241224,2.876,2026-09-11
20241226,2.904,2026-09-11
20241227,2.876,2026-09-11
20241230,2.855,2026-09-11
20241231,2.855,2026-09-11
20250102,2.749,2026-09-11
20250103,2.754,2026-09-11
20250106,2.817,2026-09-11
20250107,2.794,2026-09-11
20250108,2.796,2026-09-11
20250109,2.778,2026-09-11
20250110,2.837,2026-09-11
20250113,2.871,2026-09-11
20250114,2.841,2026-09-11
20250115,2.86,2026-09-11
20250116,2.802,2026-09-11
20250117,2.813,2026-09-11
20250120,2.868,2026-09-11
20250121,2.818,2026-09-11
20250122,2.827,2026-09-11
20250123,2.837,2026-09-11
20250124,2.859,2026-09-11
20250131,2.859,2026-09-11
20250203,2.835,2026-09-11
20250204,2.844,2026-09-11
20250205,2.818,2026-09-11
20250206,2.796,2026-09-11
20250207,2.836,2026-09-11
20250210,2.83,2026-09-11
20250211,2.849,2026-09-11
20250212,2.879,2026-09-11
20250213,2.872,2026-09-11
20250214,2.846,2026-09-11
20250217,2.869,2026-09-11
20250218,2.878,2026-09-11
20250219,2.873,2026-09-11
20250220,2.888,2026-09-11
20250221,2.856,2026-09-11
20250224,2.825,2026-09-11
20250225,2.797,2026-09-11
20250226,2.752,2026-09-11
20250227,2.754,2026-09-11
20250228,2.706,2026-09-11
20250304,2.703,2026-09-11
20250305,2.773,2026-09-11
20250306,2.806,2026-09-11
20250307,2.773,2026-09-11
20250310,2.801,2026-09-11
20250311,2.76,2026-09-11
20250312,2.763,2026-09-11
20250313,2.77,2026-09-11
20250314,2.813,2026-09-11
20250317,2.805,2026-09-11
20250318,2.788,2026-09-11
20250319,2.811,2026-09-11
20250320,2.792,2026-09-11
20250321,2.805,2026-09-11
20250324,2.816,2026-09-11
20250325,2.821,2026-09-11
20250326,2.839,2026-09-11
20250327,2.838,2026-09-11
20250328,2.842,2026-09-11
20250331,2.771,2026-09-11
20250401,2.787,2026-09-11
20250402,2.767,2026-09-11
20250403,2.738,2026-09-11
20250404,2.692,2026-09-11
20250407,2.648,2026-09-11
20250408,2.686,2026-09-11
20250409,2.732,2026-09-11
20250410,2.702,2026-09-11
20250411,2.696,2026-09-11
20250414,2.691,2026-09-11
20250415,2.664,2026-09-11
20250416,2.629,2026-09-11
20250417,2.645,2026-09-11
20250418,2.62,2026-09-11
20250421,2.602,2026-09-11
20250422,2.621,2026-09-11
20250423,2.598,2026-09-11
20250424,2.623,2026-09-11
20250425,2.576,2026-09-11
20250428,2.588,2026-09-11
20250429,2.603,2026-09-11
20250430,2.563,2026-09-11
20250502,2.593,2026-09-11
20250507,2.603,2026-09-11
20250508,2.622,2026-09-11
20250509,2.67,2026-09-11
20250512,2.685,2026-09-11
20250513,2.722,2026-09-11
20250514,2.718,2026-09-11
20250515,2.727,2026-09-11
20250516,2.676,2026-09-11
20250519,2.747,2026-09-11
20250520,2.713,2026-09-11
20250521,2.76,2026-09-11
20250522,2.755,2026-09-11
20250523,2.766,2026-09-11
20250526,2.766,2026-09-11
20250527,2.709,2026-09-11
20250528,2.706,2026-09-11
20250529,2.76,2026-09-11
20250530,2.786,2026-09-11
20250602,2.793,2026-09-11
20250604,2.894,2026-09-11
20250605,2.891,2026-09-11
20250609,2.867,2026-09-11
20250610,2.831,2026-09-11
20250611,2.837,2026-09-11
20250612,2.827,2026-09-11
20250613,2.819,2026-09-11
20250616,2.864,2026-09-11
20250617,2.868,2026-09-11
20250618,2.876,2026-09-11
20250619,2.874,2026-09-11
20250620,2.867,2026-09-11
20250623,2.873,2026-09-11
20250624,2.823,2026-09-11
20250625,2.82,2026-09-11
20250626,2.788,2026-09-11
20250627,2.785,2026-09-11
20250630,2.805,2026-09-11
20250701,2.784,2026-09-11
20250702,2.832,2026-09-11
20250703,2.814,2026-09-11
20250704,2.828,2026-09-11
20250707,2.84,2026-09-11
20250708,2.847,2026-09-11
20250709,2.854,2026-09-11
20250710,2.814,2026-09-11
20250711,2.823,2026-09-11
20250714,2.886,2026-09-11
20250715,2.877,2026-09-11
20250716,2.877,2026-09-11
20250717,2.905,2026-09-11
20250718,2.873,2026-09-11
20250721,2.855,2026-09-11
20250722,2.839,2026-09-11
20250723,2.83,2026-09-11
20250724,2.849,2026-09-11
20250725,2.855,2026-09-11
20250728,2.829,2026-09-11
20250729,2.823,2026-09-11
20250730,2.797,2026-09-11
20250731,2.785,2026-09-11
20250801,2.832,2026-09-11
20250804,2.778,2026-09-11
20250805,2.766,2026-09-11
20250806,2.779,2026-09-11
20250807,2.772,2026-09-11
20250808,2.776,2026-09-11
20250811,2.781,2026-09-11
20250812,2.801,2026-09-11
20250813,2.809,2026-09-11
20250814,2.787,2026-09-11
20250818,2.837,2026-09-11
20250819,2.858,2026-09-11
20250820,2.853,2026-09-11
20250821,2.845,2026-09-11
20250822,2.86,2026-09-11
20250825,2.852,2026-09-11
20250826,2.86,2026-09-11
20250827,2.825,2026-09-11
20250828,2.815,2026-09-11
20250829,2.815,2026-09-11
20250901,2.847,2026-09-11
20250902,2.87,2026-09-11
20250903,2.913,2026-09-11
20250904,2.883,2026-09-11
20250905,2.855,2026-09-11
20250908,2.848,2026-09-11
20250909,2.818,2026-09-11
20250910,2.833,2026-09-11
20250911,2.813,2026-09-11
20250912,2.813,2026-09-11
20250915,2.821,2026-09-11
20250916,2.804,2026-09-11
20250917,2.787,2026-09-11
20250918,2.756,2026-09-11
20250919,2.815,2026-09-11
20250922,2.833,2026-09-11
20250923,2.813,2026-09-11
20250924,2.848,2026-09-11
20250925,2.885,2026-09-11
20250926,2.943,2026-09-11
20250929,2.939,2026-09-11
20250930,2.951,2026-09-11
20251001,2.96,2026-09-11
20251002,2.959,2026-09-11
20251010,2.964,2026-09-11
20251013,2.904,2026-09-11
20251014,2.871,2026-09-11
20251015,2.856,2026-09-11
20251016,2.908,2026-09-11
20251017,2.885,2026-09-11
20251020,2.892,2026-09-11
20251021,2.904,2026-09-11
20251022,2.869,2026-09-11
20251023,2.912,2026-09-11
20251024,2.913,2026-09-11
20251027,2.959,2026-09-11
20251028,2.935,2026-09-11
20251029,2.984,2026-09-11
20251030,3.05,2026-09-11
20251031,3.061,2026-09-11
20251103,3.086,2026-09-11
20251104,3.082,2026-09-11
20251105,3.125,2026-09-11
20251106,3.203,2026-09-11
20251107,3.226,2026-09-11
20251110,3.23,2026-09-11
20251111,3.201,2026-09-11
20251112,3.282,2026-09-11
20251113,3.267,2026-09-11
20251114,3.317,2026-09-11
20251117,3.301,2026-09-11
20251118,3.268,2026-09-11
20251119,3.281,2026-09-11
20251120,3.325,2026-09-11
20251121,3.271,2026-09-11
20251124,3.289,2026-09-11
20251125,3.264,2026-09-11
20251126,3.251,2026-09-11
20251127,3.351,2026-09-11
20251128,3.344,2026-09-11
20251201,3.387,2026-09-11
20251202,3.346,2026-09-11
20251203,3.368,2026-09-11
20251204,3.376,2026-09-11
20251205,3.358,2026-09-11
20251208,3.401,2026-09-11
20251209,3.453,2026-09-11
20251210,3.371,2026-09-11
20251211,3.378,2026-09-11
20251212,3.409,2026-09-11
20251215,3.325,2026-09-11
20251216,3.313,2026-09-11
20251217,3.324,2026-09-11
20251218,3.312,2026-09-11
20251219,3.342,2026-09-11
20251222,3.359,2026-09-11
20251223,3.379,2026-09-11
20251224,3.345,2026-09-11
20251226,3.374,2026-09-11
20251229,3.354,2026-09-11
20251230,3.385,2026-09-11
20251231,3.385,2026-09-11
20260102,3.386,2026-09-11
20260105,3.396,2026-09-11
20260106,3.398,2026-09-11
20260107,3.354,2026-09-11
20260108,3.341,2026-09-11
20260109,3.386,2026-09-11
20260112,3.392,2026-09-11
20260113,3.412,2026-09-11
20260114,3.418,2026-09-11
20260115,3.493,2026-09-11
20260116,3.488,2026-09-11
20260119,3.565,2026-09-11
20260120,3.653,2026-09-11
20260121,3.602,2026-09-11
20260122,3.558,2026-09-11
20260123,3.59,2026-09-11
20260126,3.544,2026-09-11
20260127,3.53,2026-09-11
20260128,3.518,2026-09-11
20260129,3.557,2026-09-11
20260130,3.607,2026-09-11
20260202,3.603,2026-09-11
20260203,3.661,2026-09-11
20260204,3.712,2026-09-11
20260205,3.687,2026-09-11
20260206,3.71,2026-09-11
20260209,3.754,2026-09-11
20260210,3.681,2026-09-11
20260211,3.639,2026-09-11
20260212,3.618,2026-09-11
20260213,3.571,2026-09-11
20260219,3.588,2026-09-11
20260220,3.54,2026-09-11
20260223,3.578,2026-09-11
20260224,3.593,2026-09-11
20260225,3.556,2026-09-11
20260226,3.47,2026-09-11
20260227,3.446,2026-09-11
20260303,3.594,2026-09-11
20260304,3.632,2026-09-11
20260305,3.589,2026-09-11
20260306,3.616,2026-09-11
20260309,3.739,2026-09-11
20260310,3.629,2026-09-11
20260311,3.608,2026-09-11
20260312,3.649,2026-09-11
20260313,3.701,2026-09-11
20260316,3.68,2026-09-11
20260317,3.692,2026-09-11
20260318,3.606,2026-09-11
20260319,3.693,2026-09-11
20260320,3.736,2026-09-11
20260323,3.879,2026-09-11
20260324,3.835,2026-09-11
20260325,3.859,2026-09-11
20260326,3.865,2026-09-11
20260327,3.915,2026-09-11
20260330,3.891,2026-09-11
20260331,3.879,2026-09-11
20260401,3.689,2026-09-11
20260402,3.804,2026-09-11
20260403,3.747,2026-09-11
20260406,3.725,2026-09-11
20260407,3.754,2026-09-11
20260408,3.628,2026-09-11
20260409,3.66,2026-09-11
20260410,3.686,2026-09-11
20260413,3.715,2026-09-11
20260414,3.658,2026-09-11
20260415,3.655,2026-09-11
20260416,3.675,2026-09-11
20260417,3.717,2026-09-11
20260420,3.688,2026-09-11
20260421,3.655,2026-09-11
20260422,3.697,2026-09-11
20260423,3.791,2026-09-11
20260424,3.817,2026-09-11
20260427,3.82,2026-09-11
20260428,3.861,2026-09-11
20260429,3.843,2026-09-11
20260430,3.923,2026-09-11
20260504,3.932,2026-09-11
20260506,3.932,2026-09-11
20260507,3.888,2026-09-11
20260508,3.909,2026-09-11
20260511,3.95,2026-09-11
20260512,4.056,2026-09-11
20260513,4.044,2026-09-11
20260514,4.085,2026-09-11
20260515,4.217,2026-09-11
20260518,4.239,2026-09-11
20260519,4.21,2026-09-11
20260520,4.198,2026-09-11
20260521,4.174,2026-09-11
20260522,4.128,2026-09-11
20260526,4.073,2026-09-11
20260527,4.102,2026-09-11
20260528,4.147,2026-09-11
20260529,4.068,2026-09-11
20260601,4.174,2026-09-11
20260602,4.135,2026-09-11
20260604,4.229,2026-09-11
20260605,4.254,2026-09-11
20260608,4.348,2026-09-11
20260609,4.273,2026-09-11
20260610,4.273,2026-09-11
20260611,4.3,2026-09-11
20260612,4.195,2026-09-11
20260615,4.118,2026-09-11
20260616,4.11,2026-09-11
20260617,4.071,2026-09-11
20260618,4.118,2026-09-11
20260619,4.171,2026-09-11
20260622,4.195,2026-09-11
20260623,4.171,2026-09-11
20260624,4.171,2026-09-11
20260625,4.144,2026-09-11
20260626,4.117,2026-09-11
20260629,4.144,2026-09-11
20260630,4.091,2026-09-11
20260701,4.205,2026-09-11
20260702,4.183,2026-09-11
20260703,4.197,2026-09-11
20260706,4.203,2026-09-11
20260707,4.213,2026-09-11
20260708,4.245,2026-09-11
20260709,4.25,2026-09-11
20260710,4.23,2026-09-11
20260713,4.263,2026-09-11
20260714,4.333,2026-09-11
20260715,4.327,2026-09-11
20260716,4.297,2026-09-11
20260720,4.336,2026-09-11
20260721,4.328,2026-09-11
20260722,4.394,2026-09-11
20260723,4.392,2026-09-11
20260724,4.447,2026-09-11
20260727,4.333,2026-09-11
20260728,4.289,2026-09-11
20260729,4.257,2026-09-11
20260730,4.311,2026-09-11
20260731,4.261,2026-09-11
20260803,4.264,2026-09-11
20260804,4.26,2026-09-11
20260805,4.15,2026-09-11
20260806,4.195,2026-09-11
20260807,4.208,2026-09-11
20260810,4.239,2026-09-11
20260811,4.301,2026-09-11
20260812,4.294,2026-09-11
20260813,4.298,2026-09-11
20260814,4.313,2026-09-11
20260818,4.382,2026-09-11
20260819,4.337,2026-09-11
20260820,4.323,2026-09-11
20260821,4.376,2026-09-11
20260824,4.335,2026-09-11
20260825,4.32,2026-09-11
20260826,4.288,2026-09-11
20260827,4.238,2026-09-11
20260828,4.284,2026-09-11
20260831,4.313,2026-09-11
20260901,4.371,2026-09-11
20260902,4.418,2026-09-11
20260903,4.367,2026-09-11
20260904,4.36,2026-09-11
20260907,4.385,2026-09-11
20260908,4.401,2026-09-11
20260909,4.401,2026-09-11
20260910,4.453,2026-09-11
